slope,disp,mutsd,pert_treat,patch_sd,ac,draw,batch,pert_value,pert_name,rep,t,n,u_mean,u_sd,u_skew,u_kurt,mal_mean,mal_sd,mal_skew,mal_kurt,nn_mean,nn_sd,nn_skew,nn_kurt,x_mean,x_sd,x_skew,x_kurt
1.0,3,0.75,11,0,0,0,1,0,11,1,230,804,51.5846,32.1229,-0.055877,-1.28805,1.50999,1.16554,0.980396,0.756943,1.64508,0.973979,0.977677,1.38246,51.5502,32.0606,-0.060983,-1.29132
1.0,3,0.75,11,0,0,0,1,0,11,1,240,832,52.1668,32.4513,-0.0728075,-1.30356,1.42506,1.08925,1.01517,0.802772,1.5567,0.929564,1.21309,2.75311,52.186,32.4049,-0.080136,-1.30538
1.0,3,0.75,11,0,0,0,1,0,11,1,250,713,48.9057,33.3806,0.088397,-1.39168,1.46916,1.11009,0.91371,0.519494,1.66255,1.09532,1.6718,4.49597,48.9736,33.3746,0.0909162,-1.39283
1.0,3,0.75,11,0,0,0,1,0,11,1,260,753,48.9605,33.2075,0.110864,-1.37479,1.5208,1.14407,0.937612,0.665692,1.62074,1.03525,1.21241,2.0621,48.8495,33.1867,0.111524,-1.38954
1.0,3,0.75,11,0,0,0,1,11,11,1,270,82,44.8472,31.2021,0.507939,-1.19981,4.90827,4.83111,0.514332,-1.41545,4.83316,3.6534,1.49664,2.29095,40.2734,33.772,0.510832,-1.29341
1.0,3,0.75,11,0,0,0,1,11,11,1,280,43,39.172,27.6646,0.782852,-0.83398,9.96907,3.72509,-1.49625,1.66823,3.99763,4.006,1.89102,3.03748,29.2574,27.3003,0.809633,-0.897065
1.0,3,0.75,11,0,0,0,1,11,11,1,290,90,36.354,25.6424,1.29125,0.0230351,11.2351,2.08617,0.221936,-0.198708,2.16008,1.67278,1.89901,4.65593,25.1189,25.9172,1.25409,-0.0287199
1.0,3,0.75,11,0,0,0,1,11,11,1,300,171,42.0137,27.0771,0.706345,-1.1768,11.0244,1.88663,0.0206309,-0.686895,1.74617,1.15468,2.68528,12.3848,30.9893,27.3185,0.690804,-1.17427
1.0,3,0.75,11,0,0,0,1,11,11,1,310,178,39.2295,26.1274,1.03911,-0.547139,10.8841,1.6726,0.15247,0.124735,1.70483,1.03248,1.35025,4.24181,28.3454,25.8597,1.03434,-0.532444
1.0,3,0.75,11,0,0,0,1,11,11,1,320,162,38.6614,28.512,0.978715,-0.722132,10.7958,1.90273,-0.187148,-0.176735,1.86461,1.60169,3.51898,22.7824,27.8657,28.5335,0.968822,-0.728257
1.0,3,0.75,11,0,0,0,1,11,11,1,330,198,39.0038,28.5619,0.989478,-0.606544,11.0522,1.71663,0.0511976,-0.253255,1.71288,1.05726,1.15314,1.51234,27.9516,28.7982,0.975432,-0.605883
1.0,3,0.75,11,0,0,0,1,11,11,1,340,206,31.7659,22.2343,1.2872,0.657485,11.2394,1.9271,-0.220732,-0.328257,1.6857,1.05819,1.03201,1.593,20.5265,22.3461,1.29647,0.763764
1.0,3,0.75,11,0,0,0,1,11,11,1,350,230,40.7159,28.4331,0.811361,-0.722224,10.7994,2.00552,-0.0429182,-0.357785,1.56794,1.02467,2.28133,8.86677,29.9166,28.1724,0.813588,-0.711466
1.0,3,0.75,11,0,0,0,1,11,11,1,360,236,39.9361,27.9789,0.964593,-0.433424,10.8641,1.98136,0.0884431,-0.146616,1.93775,1.25259,1.78143,4.22298,29.072,27.8717,0.985666,-0.377132
1.0,3,0.75,11,0,0,0,1,11,11,1,370,288,41.6405,27.7924,0.615385,-0.850786,11.0878,1.90552,-0.254604,0.00915804,1.651,1.14684,0.948982,0.624302,30.5526,27.9035,0.611612,-0.851288
1.0,3,0.75,11,0,0,0,1,11,11,1,380,287,41.4856,29.815,0.722582,-0.900517,10.9296,1.87255,0.0985746,-0.0558073,1.69415,0.94884,1.12882,1.2805,30.556,29.7366,0.730946,-0.863976
1.0,3,0.75,11,0,0,0,1,11,11,1,390,311,41.2407,29.1173,0.824556,-0.758164,10.8625,1.83274,0.0807716,-0.385045,1.73674,0.94508,1.37686,4.38823,30.3782,29.1629,0.84164,-0.720565
1.0,3,0.75,11,0,0,0,1,11,11,1,400,369,44.2335,32.7053,0.586163,-1.26427,10.8696,1.80945,0.00104757,-0.120983,1.68007,1.18696,1.72464,5.2118,33.3639,32.5119,0.591138,-1.24576
1.0,3,0.75,11,0,0,0,1,11,11,1,410,334,47.3279,33.5886,0.4158,-1.48049,10.9712,1.69163,-0.0886118,-0.0449784,1.6496,1.09399,1.27032,3.02692,36.3567,33.5749,0.41911,-1.47412
1.0,3,0.75,11,0,0,0,1,11,11,1,420,448,50.188,33.0189,0.251739,-1.49911,10.8247,1.84861,-0.28328,0.630036,1.61343,1.0509,1.52036,4.4902,39.3632,33.1168,0.25074,-1.49696
1.0,3,0.75,11,0,0,0,1,11,11,1,430,508,49.4795,31.779,0.332487,-1.35262,10.862,1.66183,0.0206522,-0.267649,1.57998,0.983718,1.59228,5.24763,38.6175,31.8433,0.344254,-1.34205
1.0,3,0.75,11,0,0,0,1,11,11,1,440,535,50.9882,31.7411,0.282278,-1.41365,10.8273,1.92901,-0.0231959,-0.137137,1.73511,1.04391,1.13496,1.43679,40.1609,31.7236,0.280026,-1.41399
1.0,3,0.75,11,0,0,0,1,11,11,1,450,585,52.9484,30.6091,0.142966,-1.38723,11.006,1.95001,-0.0668623,-0.363766,1.53186,0.855018,1.30334,2.74316,41.9424,30.5729,0.138566,-1.38279
1.0,3,0.75,11,0,0,0,1,11,11,1,460,551,55.1719,30.2912,0.0122379,-1.28253,10.8886,1.76991,-0.109455,0.0743346,1.6864,1.14238,1.61464,4.91626,44.2833,30.3121,0.00989207,-1.27544
1.0,3,0.75,11,0,0,0,1,11,11,1,470,533,53.7743,32.2613,0.147908,-1.35422,10.8586,1.7694,0.0738581,-0.173811,1.6602,1.03646,1.13832,1.98844,42.9158,32.2214,0.158319,-1.33722
1.0,3,0.75,11,0,0,0,1,11,11,1,480,598,52.0968,32.1689,0.319089,-1.22437,10.8829,1.92989,-0.0214718,0.0305767,1.67557,1.00206,1.23627,2.90756,41.2139,32.1724,0.320887,-1.22658
1.0,3,0.75,11,0,0,0,1,11,11,1,490,637,56.8132,33.9545,0.161342,-1.40592,10.9398,1.78988,-0.0435841,-0.181645,1.57632,1.08809,1.98769,7.02794,45.8734,33.921,0.157981,-1.4128
1.0,3,0.75,11,0,0,0,1,11,11,1,500,586,53.9791,32.975,0.277752,-1.29758,11.0038,1.83527,-0.238041,0.131465,1.68169,1.06758,1.58862,4.89337,42.9753,32.9912,0.271134,-1.30546
1.0,3,0.75,11,0,0,0,1,11,11,1,510,646,58.498,34.0254,0.108488,-1.46664,11.0273,1.71644,-0.00564864,-0.073076,1.65712,1.02855,1.69214,5.64803,47.4707,34.0384,0.10955,-1.47157
1.0,3,0.75,11,0,0,0,1,11,11,1,520,669,56.5548,31.9313,0.21232,-1.25248,10.8704,1.86265,0.0489767,0.152329,1.65373,1.01382,1.52426,4.76308,45.6844,31.8379,0.209967,-1.25393
1.0,3,0.75,11,0,0,0,1,11,11,1,530,669,57.0064,32.8144,0.154648,-1.31944,11.1069,1.85226,0.139002,-0.0774004,1.66239,1.01362,1.08061,1.7338,45.8994,32.7241,0.154044,-1.32982
1.0,3,0.75,11,0,0,0,1,11,11,1,540,732,57.4523,33.8154,0.212044,-1.31806,11.0345,1.85893,-0.0198263,0.064812,1.58582,1.0518,1.19243,1.88604,46.4177,33.7191,0.193882,-1.33085
1.0,3,0.75,11,0,0,0,1,11,11,1,550,614,56.9117,33.0184,0.259123,-1.24801,11.1653,1.78865,-0.184517,-0.103231,1.72318,1.06153,1.08796,1.58958,45.7464,33.0305,0.258143,-1.26116
1.0,3,0.75,11,0,0,0,1,11,11,1,560,707,54.5988,32.5475,0.385457,-1.13211,11.0242,1.83172,0.0304834,0.148074,1.6622,0.981552,1.63436,6.12755,43.5746,32.3322,0.379459,-1.14279
1.0,3,0.75,11,0,0,0,1,11,11,1,570,683,56.7603,33.1656,0.178803,-1.28742,10.9198,1.84236,0.132133,-0.0162978,1.61834,0.970412,1.05882,1.59863,45.8406,33.1923,0.181746,-1.29013
1.0,3,0.75,11,0,0,0,1,11,11,1,580,793,55.5294,32.181,0.19831,-1.28941,11.0499,1.84103,0.0738969,-0.0566549,1.52668,0.88418,1.16285,2.58085,44.4795,32.1599,0.20583,-1.29374
1.0,3,0.75,11,0,0,0,1,11,11,1,590,875,57.7274,32.5496,0.123096,-1.32228,11.0513,1.73601,0.0214666,-0.0357311,1.46213,0.816301,1.23965,5.00714,46.6761,32.3749,0.124341,-1.32826
1.0,3,0.75,11,0,0,0,1,11,11,1,600,805,58.236,32.6758,0.034073,-1.36415,10.9822,1.77976,0.055462,-0.227278,1.5776,0.961102,1.60499,5.61865,47.2539,32.5759,0.0304282,-1.35921
1.0,3,0.75,11,0,0,0,1,11,11,1,610,770,57.968,32.4868,0.186668,-1.30544,11.0433,1.82959,0.0265519,-0.0575908,1.57366,0.958005,1.02041,1.94664,46.9247,32.508,0.178835,-1.30878
1.0,3,0.75,11,0,0,0,1,11,11,1,620,752,56.5477,31.071,0.213806,-1.2279,11.0195,1.86793,0.0181901,-0.0791246,1.63371,0.989741,1.2921,2.72591,45.5282,31.1021,0.2105,-1.237
1.0,3,0.75,11,0,0,0,1,11,11,1,630,791,59.1217,33.1544,0.0827868,-1.39637,11.1248,1.85025,0.0315359,-0.010113,1.54111,0.939052,1.39048,3.43437,47.997,33.0743,0.0813748,-1.39474
1.0,3,0.75,11,0,0,0,1,11,11,1,640,888,60.7365,33.1938,-0.0237205,-1.33111,11.0814,1.80848,-0.0306248,-0.0602992,1.54649,0.904803,1.18218,2.25245,49.6551,33.1213,-0.0189567,-1.34221
1.0,3,0.75,11,0,0,0,1,11,11,1,650,842,57.8345,32.7337,0.11927,-1.3546,10.9817,1.82194,0.0422276,-0.188222,1.50777,0.898259,1.22087,2.4666,46.8528,32.6339,0.113705,-1.34812
1.0,3,0.75,11,0,0,0,1,11,11,1,660,784,58.6092,31.7154,0.0683754,-1.27394,10.9755,1.81193,0.0543479,0.109886,1.63783,1.0532,1.25324,2.43517,47.6336,31.7706,0.0675666,-1.26871
1.0,3,0.75,11,0,0,0,1,11,11,1,670,807,59.3549,31.8117,-0.0264189,-1.30011,10.9117,1.73162,-0.0284923,0.250621,1.5959,0.917104,0.928341,1.25671,48.4433,31.6878,-0.0318176,-1.29403
1.0,3,0.75,11,0,0,0,1,11,11,1,680,744,61.6929,32.6555,-0.0558796,-1.30496,10.9127,1.83193,0.232071,0.00278451,1.61695,1.01772,1.26717,3.1325,50.7802,32.6015,-0.0419024,-1.29707
1.0,3,0.75,11,0,0,0,1,11,11,1,690,800,61.7672,31.3465,0.026756,-1.24765,10.7988,1.86223,0.0975733,-0.0363829,1.623,1.03997,1.99956,10.2218,50.9684,31.2582,0.0210227,-1.23416
1.0,3,0.75,11,0,0,0,1,11,11,1,700,801,62.1582,31.2558,-0.0366804,-1.17819,11.0174,1.83979,-0.0433251,-0.0773632,1.52465,0.884222,0.814781,0.913484,51.1408,31.1792,-0.0408881,-1.17253
1.0,3,0.75,11,0,0,0,1,11,11,1,710,748,62.2752,29.8447,-0.0621431,-1.04306,11.1051,1.81743,0.0106297,-0.00726193,1.68444,1.07112,1.2676,2.66331,51.1701,29.855,-0.057286,-1.04952
1.0,3,0.75,11,0,0,0,1,11,11,1,720,673,57.0025,32.2569,0.156702,-1.20871,10.8567,1.79508,-0.129352,0.383672,1.73758,1.10215,1.35763,2.59823,46.1458,32.1792,0.154324,-1.21588
1.0,3,0.75,11,0,0,0,1,11,11,1,730,747,57.3662,31.3747,0.135224,-1.176,11.0429,1.80772,-0.088833,0.055034,1.66846,1.0073,1.27351,2.56595,46.3233,31.3916,0.13225,-1.18285
1.0,3,0.75,11,0,0,0,1,11,11,1,740,816,58.3315,31.2493,0.106741,-1.18292,10.926,1.81932,0.018453,0.178226,1.57054,0.905936,0.880937,0.855469,47.4055,31.1777,0.109989,-1.18688
1.0,3,0.75,11,0,0,0,1,11,11,1,750,815,60.2268,32.0497,0.00604126,-1.23567,11.0801,1.82137,-0.0415768,0.0837298,1.54698,0.955983,1.04526,1.45743,49.1467,31.9177,0.00974733,-1.24653
1.0,3,0.75,11,0,0,0,1,11,11,1,760,723,60.89,31.0623,0.0660461,-1.18002,10.9586,1.83184,-0.0264567,-0.0908355,1.66941,0.976647,0.918887,1.3718,49.9313,31.0213,0.0753394,-1.18149
1.0,3,0.75,11,0,0,0,1,11,11,1,770,755,62.4589,32.6417,-0.0663243,-1.28681,11.0656,1.84341,0.173803,0.122174,1.69248,0.993533,1.13234,1.96806,51.3934,32.6204,-0.0568189,-1.29041
1.0,3,0.75,11,0,0,0,1,11,11,1,780,712,61.3954,33.3252,-0.0274012,-1.34372,11.0635,1.82776,-0.0820625,-0.0234952,1.57443,1.03675,1.95975,7.40679,50.3318,33.2695,-0.0345807,-1.34805
1.0,3,0.75,11,0,0,0,1,11,11,1,790,799,58.6587,32.1656,0.0852824,-1.25147,10.9845,1.80418,-0.0021379,0.0996202,1.56555,0.965893,1.3663,3.26521,47.6742,32.0727,0.0886462,-1.25202
1.0,3,0.75,11,0,0,0,1,11,11,1,800,778,61.7724,31.6224,-0.0206985,-1.26523,10.8974,1.88367,0.156666,-0.0924395,1.6475,0.927041,0.801583,0.77753,50.875,31.6579,-0.0262791,-1.26879
1.0,3,0.75,11,0,0,0,1,11,11,1,810,807,61.7852,31.5585,-0.00134028,-1.26988,11.1476,1.83329,0.0430542,0.0123968,1.69068,0.968046,0.981126,1.34611,50.6377,31.6037,-0.00373082,-1.27428
1.0,3,0.75,11,0,0,0,1,11,11,1,820,772,63.9703,31.9037,-0.117069,-1.30109,11.0699,1.90979,-0.140707,-0.204991,1.66699,0.944972,0.86197,0.700582,52.9003,31.8305,-0.117176,-1.30101
1.0,3,0.75,11,0,0,0,1,11,11,1,830,835,60.753,32.3238,0.0268857,-1.3118,10.9247,1.85168,-0.177784,0.0879885,1.49828,0.941665,1.09972,1.75172,49.8284,32.2713,0.025611,-1.31775
1.0,3,0.75,11,0,0,0,1,11,11,1,840,724,63.5105,32.7037,-0.102551,-1.31342,10.9964,1.87982,-0.0335021,-0.121834,1.60913,1.04386,1.19059,1.92452,52.5141,32.6416,-0.104353,-1.3143
1.0,3,0.75,11,0,0,0,1,11,11,1,850,762,62.7578,33.0371,-0.125628,-1.28851,10.9349,1.83019,-0.0192244,-0.0290822,1.62223,0.993601,1.71472,6.7629,51.8229,32.8658,-0.12524,-1.29653
1.0,3,0.75,11,0,0,0,1,11,11,1,860,742,61.9316,32.5083,-0.0791737,-1.24722,10.9241,1.86445,0.0550498,0.299297,1.60218,0.975024,0.881976,0.802184,51.0075,32.5038,-0.082848,-1.24791
1.0,3,0.75,11,0,0,0,1,11,11,1,870,643,59.503,32.7914,0.0310698,-1.22485,10.8688,1.89429,0.0233258,-0.111732,1.73282,1.09214,1.06628,1.84749,48.6343,32.7046,0.03699,-1.23572
1.0,3,0.75,11,0,0,0,1,11,11,1,880,661,60.547,34.0868,-0.0086151,-1.354,10.9359,1.78721,-0.0750395,0.139887,1.58586,0.99599,1.21911,1.89628,49.6111,33.9986,-0.00735877,-1.35907
1.0,3,0.75,11,0,0,0,1,11,11,1,890,670,64.3699,32.7216,-0.188059,-1.29128,10.9066,1.83131,0.0709214,0.251997,1.68972,1.02975,1.17073,1.98981,53.4632,32.6083,-0.172985,-1.30144
1.0,3,0.75,11,0,0,0,1,11,11,1,900,656,63.94,32.8479,-0.107196,-1.34941,10.985,1.8827,0.0179442,-0.0818757,1.64964,1.08085,1.00033,1.13182,52.955,32.8241,-0.118484,-1.3498
1.0,3,0.75,11,0,0,0,1,11,11,1,910,646,61.297,33.5337,0.00131111,-1.37157,11.0374,1.79275,-0.151543,0.360394,1.57526,1.03036,1.63046,4.66512,50.2596,33.439,-0.0134652,-1.37963
1.0,3,0.75,11,0,0,0,1,0,11,2,10,699,49.6564,28.7944,-0.0427067,-1.23849,0,0,nan,nan,1.88588,0.997817,0.94998,1.43371,49.6564,28.7944,-0.0427067,-1.23849
1.0,3,0.75,11,0,0,0,1,0,11,2,20,912,49.213,29.1186,-0.0132781,-1.20698,1.43465,1.13267,0.890992,0.376576,1.58449,0.915736,1.093,1.70739,49.1502,29.1484,-0.0161963,-1.19822
1.0,3,0.75,11,0,0,0,1,0,11,2,30,873,47.0825,30.4962,0.0779803,-1.3341,1.41476,1.06779,1.15657,1.98107,1.57734,0.852404,0.87402,1.28691,47.1955,30.472,0.0785477,-1.31912
1.0,3,0.75,11,0,0,0,1,0,11,2,40,901,46.6843,30.58,0.00902277,-1.31599,1.41991,1.09241,0.936486,0.551611,1.57372,0.870167,1.28128,4.34635,46.6934,30.5979,0.0114214,-1.31657
1.0,3,0.75,11,0,0,0,1,0,11,2,50,867,48.6556,30.438,0.0468139,-1.23945,1.43367,1.10534,1.09185,1.17964,1.67078,0.933894,0.779769,0.433072,48.7022,30.397,0.043227,-1.22751
1.0,3,0.75,11,0,0,0,1,0,11,2,60,842,48.6277,31.6281,-0.0780363,-1.34756,1.49046,1.15487,1.03624,0.978552,1.58751,0.879421,1.02464,2.50148,48.65,31.626,-0.0767407,-1.34822
1.0,3,0.75,11,0,0,0,1,0,11,2,70,837,50.2368,32.1558,-0.0537403,-1.33556,1.47559,1.10477,1.014,1.14198,1.63444,0.961872,1.13067,2.20975,50.1943,32.1803,-0.0560519,-1.33639
1.0,3,0.75,11,0,0,0,1,0,11,2,80,853,49.1039,30.327,-0.0185959,-1.22157,1.48164,1.12033,0.974858,0.825447,1.60037,0.897993,0.778227,0.673856,48.9809,30.3068,-0.0181427,-1.21868
1.0,3,0.75,11,0,0,0,1,0,11,2,90,810,52.8359,31.545,-0.219804,-1.26002,1.4005,1.06159,0.894668,0.41708,1.59959,0.973571,1.23105,2.27402,52.8314,31.5434,-0.227507,-1.25873
1.0,3,0.75,11,0,0,0,1,0,11,2,100,967,51.7398,31.8601,-0.116669,-1.29036,1.46519,1.15689,0.963639,0.491708,1.48814,0.881981,1.01047,1.18419,51.747,31.7974,-0.117068,-1.28979
1.0,3,0.75,11,0,0,0,1,0,11,2,110,907,52.709,30.6053,-0.151591,-1.15165,1.45821,1.12451,1.12889,1.52583,1.54718,0.920578,1.56709,5.53203,52.7165,30.5954,-0.150049,-1.1565
1.0,3,0.75,11,0,0,0,1,0,11,2,120,911,49.3372,31.557,-0.0257601,-1.25531,1.48757,1.14932,1.17918,1.66784,1.56588,0.915554,1.12801,2.25739,49.3759,31.49,-0.0130484,-1.26143
1.0,3,0.75,11,0,0,0,1,0,11,2,130,862,50.9306,31.0229,-0.0521461,-1.16851,1.4745,1.12865,0.998618,0.977591,1.54891,0.930398,1.0616,1.84732,50.9179,31.0723,-0.0466656,-1.15914
1.0,3,0.75,11,0,0,0,1,0,11,2,140,741,50.5732,32.0798,0.0577856,-1.27098,1.49432,1.15681,1.10567,1.47308,1.59996,0.961299,1.03586,1.76495,50.4758,32.011,0.0568023,-1.26528
1.0,3,0.75,11,0,0,0,1,0,11,2,150,619,48.8043,32.0472,0.0696308,-1.22588,1.53245,1.16158,0.869594,0.281298,1.8013,1.03613,1.04632,1.88448,48.7453,32.0099,0.0829294,-1.22163
1.0,3,0.75,11,0,0,0,1,0,11,2,160,695,51.8394,33.107,-0.13181,-1.31233,1.43056,1.15914,1.16449,1.37007,1.60913,1.02749,1.85118,7.75474,51.7839,33.0595,-0.134621,-1.32256
1.0,3,0.75,11,0,0,0,1,0,11,2,170,856,50.8689,31.0106,-0.0733374,-1.1016,1.40902,1.05064,0.853613,0.349804,1.51553,0.958305,1.50284,4.32163,50.844,30.9472,-0.0774825,-1.10424
1.0,3,0.75,11,0,0,0,1,0,11,2,180,792,53.9877,29.8357,-0.103448,-1.09024,1.50163,1.13813,0.962588,0.783679,1.61669,0.908929,1.03785,1.38956,54.0614,29.7978,-0.11417,-1.09649
1.0,3,0.75,11,0,0,0,1,0,11,2,190,737,53.0909,29.948,-0.0916737,-1.1455,1.43684,1.07435,1.01399,0.979183,1.63613,0.995675,1.12458,1.51759,52.9562,30.0401,-0.0901387,-1.14457
1.0,3,0.75,11,0,0,0,1,0,11,2,200,731,50.4606,30.3936,-0.0419903,-1.09199,1.49069,1.12782,0.864908,0.237883,1.72471,1.02867,1.45114,3.73527,50.4284,30.2796,-0.0504232,-1.09402
1.0,3,0.75,11,0,0,0,1,0,11,2,210,790,51.4556,32.3642,-0.0676668,-1.245,1.46787,1.11911,1.0125,0.895859,1.58885,0.927384,1.05489,1.80569,51.5641,32.2561,-0.0686873,-1.25116
1.0,3,0.75,11,0,0,0,1,0,11,2,220,814,50.1388,31.9092,-0.062046,-1.22628,1.45422,1.12536,1.24594,2.47722,1.57852,0.975231,1.23377,2.51174,49.996,31.8446,-0.0589195,-1.24336
1.0,3,0.75,11,0,0,0,1,0,11,2,230,824,50.642,32.6335,-0.0488076,-1.32391,1.39854,1.06858,1.05238,0.958824,1.55599,0.974073,1.28253,2.36929,50.5802,32.5297,-0.0497418,-1.33097
1.0,3,0.75,11,0,0,0,1,0,11,2,240,902,52.6379,31.0168,-0.0874704,-1.17475,1.47503,1.07034,0.975729,0.88122,1.53643,0.925471,1.12433,2.0676,52.6682,30.9028,-0.0879071,-1.1815
1.0,3,0.75,11,0,0,0,1,0,11,2,250,768,51.5252,31.6424,-0.000889109,-1.24,1.49046,1.09558,0.872586,0.707295,1.65307,0.986345,1.1498,2.88476,51.4997,31.6662,-0.000829225,-1.25358
1.0,3,0.75,11,0,0,0,1,0,11,2,260,800,46.2762,32.0935,0.150472,-1.268,1.40588,1.04501,0.862748,0.230878,1.60679,0.937253,1.0439,1.77862,46.3249,32.1913,0.153881,-1.26533
1.0,3,0.75,11,0,0,0,1,11,11,2,270,116,48.9021,27.9743,-0.196596,-0.793305,4.99091,5.00808,0.418876,-1.60129,4.61201,3.09837,0.834242,0.255432,44.3564,27.6135,0.201285,-0.693232
1.0,3,0.75,11,0,0,0,1,11,11,2,280,107,51.7516,16.6238,-0.106973,0.773099,9.73489,3.40751,-1.49902,2.2956,3.1783,5.30709,4.65168,24.9346,42.0633,17.062,0.42128,0.880796
1.0,3,0.75,11,0,0,0,1,11,11,2,290,75,56.247,15.6594,-0.0370544,-1.01963,11.2195,1.91848,0.170209,0.340439,1.99577,1.43931,1.15211,0.985684,45.0275,15.6716,0.00533401,-0.989062
1.0,3,0.75,11,0,0,0,1,11,11,2,300,90,54.2246,15.2078,0.267681,-0.673324,11.0319,1.92079,0.220527,0.0257828,2.08671,1.31094,1.57507,3.85599,43.1927,15.1682,0.286929,-0.721738
1.0,3,0.75,11,0,0,0,1,11,11,2,310,98,50.4623,15.384,0.464549,-0.43075,11.0218,1.80553,0.0164053,-0.374071,1.82164,1.26141,1.7535,3.40578,39.4404,15.5276,0.466873,-0.457449
1.0,3,0.75,11,0,0,0,1,11,11,2,320,121,44.4072,14.1432,0.602602,-0.291444,11.1596,1.88045,-0.0314109,-0.114121,1.8467,1.29643,1.70205,3.92925,33.2475,14.2771,0.555132,-0.262602
1.0,3,0.75,11,0,0,0,1,11,11,2,330,150,46.2704,15.7753,0.592633,-0.497359,11.0888,2.01119,-0.349172,1.96643,1.88861,1.14781,1.57896,4.18136,35.1816,16.0451,0.569604,-0.490608
1.0,3,0.75,11,0,0,0,1,11,11,2,340,178,45.9889,14.4647,0.828741,0.25849,11.1703,1.97292,-0.24973,-0.100383,1.78106,1.09725,1.56391,4.21189,34.8186,14.4243,0.750568,0.165876
1.0,3,0.75,11,0,0,0,1,11,11,2,350,190,45.4532,16.5712,0.878044,-0.100339,11.3296,1.72244,0.128102,0.0258404,1.77898,1.05864,1.08778,1.83897,34.1236,16.7192,0.81153,-0.193393
1.0,3,0.75,11,0,0,0,1,11,11,2,360,224,46.2116,16.9635,0.865075,-0.356645,10.9946,2.15852,-0.0741619,0.0837484,1.90622,1.19825,3.10168,20.6569,35.217,17.1043,0.867157,-0.310548
1.0,3,0.75,11,0,0,0,1,11,11,2,370,200,48.4062,18.7943,0.671735,-0.936556,11.2102,1.89173,-0.0385843,-0.249168,1.75479,1.11278,1.48912,3.50161,37.196,19.0937,0.663229,-0.9171
1.0,3,0.75,11,0,0,0,1,11,11,2,380,200,54.1062,18.9182,0.21763,-1.44561,11.1635,1.83894,-0.292433,-0.0967584,1.92937,1.09343,1.53123,4.53445,42.9428,18.9409,0.210971,-1.43589
1.0,3,0.75,11,0,0,0,1,11,11,2,390,201,55.0357,19.033,0.155138,-1.53591,11.2074,1.84208,0.0449169,-0.260196,1.75958,1.15926,1.8704,5.9343,43.8283,19.386,0.157576,-1.51445
1.0,3,0.75,11,0,0,0,1,11,11,2,400,235,52.9046,18.0544,0.38264,-1.36225,10.9782,1.90214,-0.0146435,-0.351728,1.73056,1.22614,1.73054,4.31518,41.9264,17.9842,0.380245,-1.32995
1.0,3,0.75,11,0,0,0,1,11,11,2,410,281,53.4708,17.8511,0.296217,-1.32431,10.9066,1.80585,0.168921,0.264198,1.91144,1.0903,1.3232,2.91612,42.5642,17.9143,0.29334,-1.30017
1.0,3,0.75,11,0,0,0,1,11,11,2,420,295,50.643,16.2649,0.56967,-0.982912,10.9563,1.96263,-0.0354696,-0.000562222,1.86077,1.11409,1.22579,1.84957,39.6866,16.5926,0.552252,-0.978612
1.0,3,0.75,11,0,0,0,1,11,11,2,430,307,51.0632,15.718,0.450923,-1.18072,10.9959,1.79977,0.0907587,-0.208174,1.73801,1.04819,2.04276,7.57882,40.0673,15.6893,0.443243,-1.13033
1.0,3,0.75,11,0,0,0,1,11,11,2,440,266,51.9723,16.9037,0.256387,-1.28175,10.9439,1.65949,0.12343,-0.219195,1.86467,1.19555,2.82343,17.2286,41.0284,17.0825,0.250079,-1.23847
1.0,3,0.75,11,0,0,0,1,11,11,2,450,304,52.4929,15.9149,0.25975,-1.07227,10.8772,1.8444,0.241373,0.481572,1.70456,1.16534,1.82164,6.34486,41.6157,16.2788,0.256997,-1.02536
1.0,3,0.75,11,0,0,0,1,11,11,2,460,285,53.2821,15.932,0.0292853,-1.05121,11.1306,1.75733,0.0641345,-0.127182,1.85602,1.02908,0.98293,1.34916,42.1515,16.0329,0.0439227,-1.01205
1.0,3,0.75,11,0,0,0,1,11,11,2,470,351,53.7122,15.2104,0.0937755,-0.880879,11.0271,1.92959,0.2244,-0.191334,1.65974,1.02122,1.11168,1.46079,42.6852,15.4844,0.118861,-0.880236
1.0,3,0.75,11,0,0,0,1,11,11,2,480,398,51.6119,15.4092,0.311465,-0.816799,10.8884,1.91545,-0.0204515,-0.239613,1.66675,1.01686,1.43418,3.22903,40.7235,15.4957,0.336893,-0.796539
1.0,3,0.75,11,0,0,0,1,11,11,2,490,415,54.5192,16.416,0.131964,-1.08378,11.0454,1.91416,-0.113034,0.0817783,1.6471,0.960793,1.31457,3.01881,43.4739,16.3138,0.157971,-1.06231
1.0,3,0.75,11,0,0,0,1,11,11,2,500,439,52.7132,16.8364,0.309641,-1.0032,10.8344,1.83421,-0.123136,-0.0268197,1.70628,1.00881,1.57548,4.33205,41.8789,17.1045,0.311648,-0.993144
1.0,3,0.75,11,0,0,0,1,11,11,2,510,460,54.8855,17.484,0.0246933,-1.13046,10.8006,1.99337,0.0308219,0.0482479,1.61219,0.853776,1.02417,1.67839,44.0849,17.6187,0.0224421,-1.12148
1.0,3,0.75,11,0,0,0,1,11,11,2,520,417,55.8412,18.7431,0.00377939,-1.25327,10.8383,1.83452,-0.0344923,-0.357557,1.76781,0.999974,1.46783,5.34973,45.003,18.7862,0.00550912,-1.22917
